Tienda;diadeSemana;fecha;ventas;Clientes;Open;Promo;StateHoliday;SchoolHoliday
870;4;30/07/2015;7247;885;1;1;0;1
871;4;30/07/2015;7735;511;1;1;0;1
872;4;30/07/2015;8093;689;1;1;0;1
873;4;30/07/2015;3487;391;1;1;0;1
874;4;30/07/2015;5345;526;1;1;0;1
875;4;30/07/2015;5690;432;1;1;0;1
876;4;30/07/2015;0;0;0;1;0;1
877;4;30/07/2015;6242;778;1;1;0;1
878;4;30/07/2015;10647;824;1;1;0;1
879;4;30/07/2015;5861;426;1;1;0;0
880;4;30/07/2015;10195;939;1;1;0;1
881;4;30/07/2015;5571;625;1;1;0;1
882;4;30/07/2015;6491;763;1;1;0;1
883;4;30/07/2015;4643;458;1;1;0;1
884;4;30/07/2015;7000;608;1;1;0;0
885;4;30/07/2015;5942;722;1;1;0;1
886;4;30/07/2015;7652;655;1;1;0;1
887;4;30/07/2015;7957;647;1;1;0;1
888;4;30/07/2015;9304;711;1;1;0;1
889;4;30/07/2015;5466;517;1;1;0;1
890;4;30/07/2015;7745;539;1;1;0;0
891;4;30/07/2015;7924;1043;1;1;0;1
892;4;30/07/2015;8735;822;1;1;0;1
893;4;30/07/2015;7358;828;1;1;0;0
894;4;30/07/2015;9205;1016;1;1;0;1
895;4;30/07/2015;12002;1012;1;1;0;1
896;4;30/07/2015;7445;1064;1;1;0;1
897;4;30/07/2015;3833;343;1;1;0;1
898;4;30/07/2015;7219;753;1;1;0;1
899;4;30/07/2015;5803;571;1;1;0;1
900;4;30/07/2015;7285;614;1;1;0;0
901;4;30/07/2015;6713;545;1;1;0;1
902;4;30/07/2015;4022;534;1;1;0;0
903;4;30/07/2015;13759;923;1;1;0;0
904;4;30/07/2015;7178;555;1;1;0;0
905;4;30/07/2015;7357;1064;1;1;0;1
906;4;30/07/2015;11907;1274;1;1;0;1
907;4;30/07/2015;7864;993;1;1;0;1
908;4;30/07/2015;4911;392;1;1;0;1
909;4;30/07/2015;14894;1166;1;1;0;0
910;4;30/07/2015;6757;576;1;1;0;1
911;4;30/07/2015;9869;795;1;1;0;1
912;4;30/07/2015;6701;781;1;1;0;1
913;4;30/07/2015;10626;1231;1;1;0;1
914;4;30/07/2015;10140;1118;1;1;0;1
915;4;30/07/2015;7603;550;1;1;0;0
916;4;30/07/2015;5463;686;1;1;0;1
917;4;30/07/2015;7245;708;1;1;0;1
918;4;30/07/2015;5722;549;1;1;0;1
919;4;30/07/2015;7770;775;1;1;0;0
920;4;30/07/2015;8149;695;1;1;0;0
921;4;30/07/2015;8874;922;1;1;0;1
922;4;30/07/2015;7210;654;1;1;0;1
923;4;30/07/2015;5127;641;1;1;0;1
924;4;30/07/2015;5276;441;1;1;0;1
925;4;30/07/2015;7307;1229;1;1;0;1
926;4;30/07/2015;8677;601;1;1;0;1
927;4;30/07/2015;5818;769;1;1;0;1
928;4;30/07/2015;9686;703;1;1;0;1
929;4;30/07/2015;6658;618;1;1;0;1
930;4;30/07/2015;7468;1116;1;1;0;1
931;4;30/07/2015;5720;645;1;1;0;1
932;4;30/07/2015;10249;925;1;1;0;0
933;4;30/07/2015;8221;909;1;1;0;1
934;4;30/07/2015;7312;646;1;1;0;1
935;4;30/07/2015;6482;599;1;1;0;1
936;4;30/07/2015;7361;884;1;1;0;1
937;4;30/07/2015;7722;598;1;1;0;1
938;4;30/07/2015;10837;979;1;1;0;1
939;4;30/07/2015;5708;536;1;1;0;1
940;4;30/07/2015;8303;733;1;1;0;1
941;4;30/07/2015;6323;635;1;1;0;0
942;4;30/07/2015;7311;496;1;1;0;1
943;4;30/07/2015;7478;609;1;1;0;1
944;4;30/07/2015;9129;1282;1;1;0;1
945;4;30/07/2015;4911;481;1;1;0;1
946;4;30/07/2015;5041;573;1;1;0;1
947;4;30/07/2015;9367;1150;1;1;0;1
948;4;30/07/2015;8450;2042;1;1;0;1
949;4;30/07/2015;5957;514;1;1;0;1
950;4;30/07/2015;7790;639;1;1;0;1
951;4;30/07/2015;8117;672;1;1;0;1
952;4;30/07/2015;6240;496;1;1;0;0
953;4;30/07/2015;6592;614;1;1;0;1
954;4;30/07/2015;6615;796;1;1;0;1
955;4;30/07/2015;5416;487;1;1;0;1
956;4;30/07/2015;3894;453;1;1;0;1
957;4;30/07/2015;8711;825;1;1;0;1
958;4;30/07/2015;3789;500;1;1;0;1
959;4;30/07/2015;8117;769;1;1;0;1
960;4;30/07/2015;8959;598;1;1;0;1
961;4;30/07/2015;7241;669;1;1;0;1
962;4;30/07/2015;7332;858;1;1;0;1
963;4;30/07/2015;14728;1250;1;1;0;1
964;4;30/07/2015;12407;1509;1;1;0;1
965;4;30/07/2015;9098;867;1;1;0;1
966;4;30/07/2015;4733;539;1;1;0;1
967;4;30/07/2015;9761;909;1;1;0;1
968;4;30/07/2015;7794;843;1;1;0;1
969;4;30/07/2015;4464;727;1;1;0;1
970;4;30/07/2015;3110;386;1;1;0;1
971;4;30/07/2015;10337;1069;1;1;0;1
972;4;30/07/2015;4327;426;1;1;0;1
973;4;30/07/2015;7032;776;1;1;0;1
974;4;30/07/2015;14235;1676;1;1;0;0
975;4;30/07/2015;8483;784;1;1;0;1
976;4;30/07/2015;7347;720;1;1;0;1
977;4;30/07/2015;5389;551;1;1;0;0
978;4;30/07/2015;7265;909;1;1;0;1
979;4;30/07/2015;7147;638;1;1;0;1
980;4;30/07/2015;6995;523;1;1;0;1
981;4;30/07/2015;8286;766;1;1;0;1
982;4;30/07/2015;9593;758;1;1;0;1
983;4;30/07/2015;8991;1124;1;1;0;1
984;4;30/07/2015;7767;789;1;1;0;1
985;4;30/07/2015;10849;859;1;1;0;1
986;4;30/07/2015;5630;651;1;1;0;1
987;4;30/07/2015;7226;818;1;1;0;1
988;4;30/07/2015;4591;673;1;1;0;1
989;4;30/07/2015;6146;634;1;1;0;0
990;4;30/07/2015;7167;583;1;1;0;1
991;4;30/07/2015;5237;488;1;1;0;1
992;4;30/07/2015;4350;568;1;1;0;1
993;4;30/07/2015;9095;767;1;1;0;1
994;4;30/07/2015;5506;470;1;1;0;1
995;4;30/07/2015;9614;770;1;1;0;1
996;4;30/07/2015;8551;766;1;1;0;1
997;4;30/07/2015;5890;445;1;1;0;1
998;4;30/07/2015;4694;541;1;1;0;1
999;4;30/07/2015;11158;736;1;1;0;1
1000;4;30/07/2015;7840;727;1;1;0;0
1001;4;30/07/2015;6418;663;1;1;0;1
1002;4;30/07/2015;6428;674;1;1;0;1
1003;4;30/07/2015;7268;680;1;1;0;1
1004;4;30/07/2015;6412;542;1;1;0;0
1005;4;30/07/2015;7081;988;1;1;0;1
1006;4;30/07/2015;8441;979;1;1;0;1
1007;4;30/07/2015;9402;874;1;1;0;1
1008;4;30/07/2015;6457;688;1;1;0;1
1009;4;30/07/2015;5390;507;1;1;0;0
1010;4;30/07/2015;13334;914;1;1;0;1
1011;4;30/07/2015;9227;877;1;1;0;1
1012;4;30/07/2015;6391;509;1;1;0;0
1013;4;30/07/2015;3647;405;1;1;0;1
1014;4;30/07/2015;12686;1173;1;1;0;1
1015;4;30/07/2015;7517;577;1;1;0;1
1016;4;30/07/2015;6088;526;1;1;0;1
1017;4;30/07/2015;7371;983;1;1;0;1
1018;4;30/07/2015;11834;1303;1;1;0;1
1019;4;30/07/2015;10141;766;1;1;0;0
1020;4;30/07/2015;8020;943;1;1;0;1
1021;4;30/07/2015;9427;1016;1;1;0;1
1022;4;30/07/2015;8021;823;1;1;0;1
1023;4;30/07/2015;6348;603;1;1;0;1
1024;4;30/07/2015;7590;801;1;1;0;1
1025;4;30/07/2015;7378;819;1;1;0;1
1026;4;30/07/2015;9271;1074;1;1;0;1
1027;4;30/07/2015;17357;1890;1;1;0;0
1028;4;30/07/2015;6257;583;1;1;0;1
1029;4;30/07/2015;5735;759;1;1;0;1
1030;4;30/07/2015;5189;385;1;1;0;1
1031;4;30/07/2015;5854;445;1;1;0;1
1032;4;30/07/2015;10949;995;1;1;0;1
1033;4;30/07/2015;14554;1213;1;1;0;1
1034;4;30/07/2015;8002;738;1;1;0;1
1035;4;30/07/2015;6189;651;1;1;0;1
1036;4;30/07/2015;5685;490;1;1;0;1
1037;4;30/07/2015;8187;925;1;1;0;1
1038;4;30/07/2015;6901;577;1;1;0;0
1039;4;30/07/2015;8861;989;1;1;0;1
1040;4;30/07/2015;9822;920;1;1;0;1
1041;4;30/07/2015;6868;700;1;1;0;0
1042;4;30/07/2015;4996;588;1;1;0;1
1043;4;30/07/2015;8834;1123;1;1;0;1
1044;4;30/07/2015;7011;922;1;1;0;1
1045;4;30/07/2015;12042;1329;1;1;0;1
1046;4;30/07/2015;12353;839;1;1;0;1
1047;4;30/07/2015;5449;499;1;1;0;1
1048;4;30/07/2015;9505;638;1;1;0;1
1049;4;30/07/2015;4909;732;1;1;0;0
1050;4;30/07/2015;8373;546;1;1;0;1
1051;4;30/07/2015;10769;1163;1;1;0;1
1052;4;30/07/2015;8886;769;1;1;0;1
1053;4;30/07/2015;9142;943;1;1;0;1
1054;4;30/07/2015;7504;614;1;1;0;1
1055;4;30/07/2015;8042;949;1;1;0;1
1056;4;30/07/2015;5125;479;1;1;0;0
1057;4;30/07/2015;6945;604;1;1;0;1
1058;4;30/07/2015;7404;651;1;1;0;1
1059;4;30/07/2015;9728;1155;1;1;0;1
1060;4;30/07/2015;8660;816;1;1;0;1
1061;4;30/07/2015;8173;609;1;1;0;1
1062;4;30/07/2015;7165;586;1;1;0;1
1063;4;30/07/2015;4779;512;1;1;0;1
1064;4;30/07/2015;9652;966;1;1;0;1
1065;4;30/07/2015;5147;526;1;1;0;0
1066;4;30/07/2015;10072;914;1;1;0;1
1067;4;30/07/2015;6979;536;1;1;0;0
1068;4;30/07/2015;5025;312;1;1;0;1
1069;4;30/07/2015;7384;753;1;1;0;1
1070;4;30/07/2015;8867;908;1;1;0;1
1071;4;30/07/2015;6093;657;1;1;0;1
1072;4;30/07/2015;7739;625;1;1;0;1
1073;4;30/07/2015;7648;859;1;1;0;1
1074;4;30/07/2015;6419;600;1;1;0;1
1075;4;30/07/2015;11007;998;1;1;0;1
1076;4;30/07/2015;4143;526;1;1;0;1
1077;4;30/07/2015;5024;510;1;1;0;1
1078;4;30/07/2015;9973;674;1;1;0;1
1079;4;30/07/2015;9720;731;1;1;0;1
1080;4;30/07/2015;12809;919;1;1;0;0
1081;4;30/07/2015;7135;1036;1;1;0;1
1082;4;30/07/2015;7795;1062;1;1;0;1
1083;4;30/07/2015;5347;361;1;1;0;1
1084;4;30/07/2015;6748;786;1;1;0;1
1085;4;30/07/2015;7836;732;1;1;0;1
1086;4;30/07/2015;7626;779;1;1;0;1
1087;4;30/07/2015;7293;605;1;1;0;1
1088;4;30/07/2015;5424;498;1;1;0;1
1089;4;30/07/2015;10435;921;1;1;0;1
1090;4;30/07/2015;8530;925;1;1;0;1
1091;4;30/07/2015;8657;652;1;1;0;1
1092;4;30/07/2015;14999;1326;1;1;0;0
1093;4;30/07/2015;8776;877;1;1;0;1
1094;4;30/07/2015;5664;416;1;1;0;0
1095;4;30/07/2015;5275;678;1;1;0;1
1096;4;30/07/2015;6139;585;1;1;0;1
1097;4;30/07/2015;10324;2346;1;1;0;1
1098;4;30/07/2015;5708;702;1;1;0;1
1099;4;30/07/2015;9270;1061;1;1;0;1
1100;4;30/07/2015;5303;621;1;1;0;1
1101;4;30/07/2015;11520;983;1;1;0;1
1102;4;30/07/2015;8455;753;1;1;0;0
1103;4;30/07/2015;7030;469;1;1;0;1
1104;4;30/07/2015;5989;452;1;1;0;0
1105;4;30/07/2015;6062;572;1;1;0;1
1106;4;30/07/2015;5560;577;1;1;0;1
1107;4;30/07/2015;8198;712;1;1;0;0
1108;4;30/07/2015;7187;614;1;1;0;1
1109;4;30/07/2015;5520;466;1;1;0;0
1110;4;30/07/2015;4459;510;1;1;0;1
1111;4;30/07/2015;5263;439;1;1;0;1
1112;4;30/07/2015;9652;728;1;1;0;1
1113;4;30/07/2015;7491;716;1;1;0;1
1114;4;30/07/2015;24395;3251;1;1;0;1
1115;4;30/07/2015;8405;502;1;1;0;1
1;3;29/07/2015;4782;523;1;1;0;1
2;3;29/07/2015;6402;727;1;1;0;1
3;3;29/07/2015;7610;716;1;1;0;1
4;3;29/07/2015;10514;1258;1;1;0;1
5;3;29/07/2015;5899;658;1;1;0;1
6;3;29/07/2015;5275;542;1;1;0;1
7;3;29/07/2015;12074;1166;1;1;0;1
8;3;29/07/2015;7029;698;1;1;0;1
9;3;29/07/2015;7776;625;1;1;0;1
10;3;29/07/2015;5524;518;1;1;0;1
11;3;29/07/2015;8378;1064;1;1;0;1
12;3;29/07/2015;9236;989;1;1;0;1
13;3;29/07/2015;6648;406;1;1;0;0
14;3;29/07/2015;5412;579;1;1;0;1
15;3;29/07/2015;7583;668;1;1;0;1
16;3;29/07/2015;9471;930;1;1;0;0
17;3;29/07/2015;7179;861;1;1;0;1
18;3;29/07/2015;7833;732;1;1;0;1
19;3;29/07/2015;7182;610;1;1;0;1
20;3;29/07/2015;10728;1040;1;1;0;0
21;3;29/07/2015;7337;560;1;1;0;0
22;3;29/07/2015;5551;525;1;1;0;0
23;3;29/07/2015;6319;511;1;1;0;1
24;3;29/07/2015;10362;810;1;1;0;1
25;3;29/07/2015;10527;1254;1;1;0;1
26;3;29/07/2015;7298;556;1;1;0;1
27;3;29/07/2015;10318;1029;1;1;0;1
28;3;29/07/2015;5547;546;1;1;0;1
29;3;29/07/2015;7564;614;1;1;0;1
30;3;29/07/2015;4551;597;1;1;0;1
31;3;29/07/2015;5982;570;1;1;0;1
32;3;29/07/2015;4869;508;1;1;0;0
33;3;29/07/2015;7028;656;1;1;0;1
34;3;29/07/2015;8658;949;1;1;0;1
35;3;29/07/2015;10634;662;1;1;0;1
36;3;29/07/2015;11962;1195;1;1;0;0
37;3;29/07/2015;7442;710;1;1;0;1
38;3;29/07/2015;6595;519;1;1;0;1
39;3;29/07/2015;5617;662;1;1;0;1
40;3;29/07/2015;5004;598;1;1;0;1
41;3;29/07/2015;5673;396;1;1;0;0
42;3;29/07/2015;10932;1096;1;1;0;1
43;3;29/07/2015;6960;590;1;1;0;1
44;3;29/07/2015;5649;609;1;1;0;1
45;3;29/07/2015;5341;387;1;1;0;1
46;3;29/07/2015;6955;716;1;1;0;0
47;3;29/07/2015;8051;997;1;1;0;1
48;3;29/07/2015;3646;362;1;1;0;1
49;3;29/07/2015;9691;609;1;1;0;0
50;3;29/07/2015;4946;379;1;1;0;1
51;3;29/07/2015;7538;501;1;1;0;0
52;3;29/07/2015;7584;472;1;1;0;0
53;3;29/07/2015;6451;572;1;1;0;1
54;3;29/07/2015;9177;720;1;1;0;1
55;3;29/07/2015;5924;629;1;1;0;1
56;3;29/07/2015;9048;540;1;1;0;1
57;3;29/07/2015;10245;907;1;1;0;1
58;3;29/07/2015;8200;572;1;1;0;0
59;3;29/07/2015;5228;491;1;1;0;1
60;3;29/07/2015;11136;914;1;1;0;1
61;3;29/07/2015;6760;657;1;1;0;0
62;3;29/07/2015;6820;719;1;1;0;1
63;3;29/07/2015;8667;674;1;1;0;1
64;3;29/07/2015;11569;759;1;1;0;1
65;3;29/07/2015;5356;423;1;1;0;1
66;3;29/07/2015;7050;520;1;1;0;0
67;3;29/07/2015;10662;930;1;1;0;0
68;3;29/07/2015;8626;1185;1;1;0;1
69;3;29/07/2015;9962;1187;1;1;0;1
70;3;29/07/2015;7258;660;1;1;0;1
71;3;29/07/2015;8806;651;1;1;0;1
72;3;29/07/2015;5366;505;1;1;0;0
73;3;29/07/2015;4605;453;1;1;0;1
74;3;29/07/2015;6804;887;1;1;0;1
75;3;29/07/2015;7476;664;1;1;0;1
76;3;29/07/2015;10030;980;1;1;0;0
77;3;29/07/2015;7865;607;1;1;0;1
78;3;29/07/2015;4125;473;1;1;0;1
79;3;29/07/2015;6674;650;1;1;0;0
80;3;29/07/2015;8388;575;1;1;0;1
81;3;29/07/2015;7589;521;1;1;0;0
82;3;29/07/2015;9641;818;1;1;0;1
83;3;29/07/2015;3922;323;1;1;0;1
84;3;29/07/2015;15367;1511;1;1;0;1
85;3;29/07/2015;7719;889;1;1;0;1
86;3;29/07/2015;5021;580;1;1;0;1
87;3;29/07/2015;6078;785;1;1;0;1
88;3;29/07/2015;5605;560;1;1;0;1
89;3;29/07/2015;6658;634;1;1;0;0
90;3;29/07/2015;8107;904;1;1;0;1
91;3;29/07/2015;5813;511;1;1;0;0
92;3;29/07/2015;6917;587;1;1;0;1
93;3;29/07/2015;5952;562;1;1;0;1
94;3;29/07/2015;7718;616;1;1;0;1
95;3;29/07/2015;7776;773;1;1;0;1
96;3;29/07/2015;7216;673;1;1;0;1
97;3;29/07/2015;7446;635;1;1;0;1
98;3;29/07/2015;5431;384;1;1;0;1
99;3;29/07/2015;7123;530;1;1;0;0
100;3;29/07/2015;9512;724;1;1;0;0
101;3;29/07/2015;8527;716;1;1;0;1
102;3;29/07/2015;7126;933;1;1;0;1
103;3;29/07/2015;4565;375;1;1;0;1
104;3;29/07/2015;9870;1252;1;1;0;1
105;3;29/07/2015;6896;634;1;1;0;0
106;3;29/07/2015;9141;848;1;1;0;1
107;3;29/07/2015;7017;837;1;1;0;1
108;3;29/07/2015;13273;889;1;1;0;0
109;3;29/07/2015;6335;660;1;1;0;1
110;3;29/07/2015;6045;707;1;1;0;1
111;3;29/07/2015;8068;591;1;1;0;1
112;3;29/07/2015;6949;699;1;1;0;1
113;3;29/07/2015;6441;574;1;1;0;0
114;3;29/07/2015;5812;592;1;1;0;1
115;3;29/07/2015;8992;600;1;1;0;0
116;3;29/07/2015;7326;750;1;1;0;1
117;3;29/07/2015;3444;417;1;1;0;1
118;3;29/07/2015;8980;691;1;1;0;1
119;3;29/07/2015;6359;609;1;1;0;1
120;3;29/07/2015;7697;653;1;1;0;1
121;3;29/07/2015;5197;488;1;1;0;1
122;3;29/07/2015;11446;1264;1;1;0;1
123;3;29/07/2015;10007;1091;1;1;0;1
124;3;29/07/2015;4410;452;1;1;0;1
125;3;29/07/2015;13322;1570;1;1;0;1
126;3;29/07/2015;5794;500;1;1;0;1
127;3;29/07/2015;7140;656;1;1;0;0
128;3;29/07/2015;9482;633;1;1;0;1
129;3;29/07/2015;8866;1107;1;1;0;0
130;3;29/07/2015;5036;501;1;1;0;1
131;3;29/07/2015;4325;445;1;1;0;1
132;3;29/07/2015;8237;641;1;1;0;0
133;3;29/07/2015;6988;716;1;1;0;1
134;3;29/07/2015;4025;486;1;1;0;1
135;3;29/07/2015;6673;555;1;1;0;1
136;3;29/07/2015;7397;481;1;1;0;0
137;3;29/07/2015;7450;855;1;1;0;0
138;3;29/07/2015;9281;759;1;1;0;1
139;3;29/07/2015;8700;606;1;1;0;0
140;3;29/07/2015;8425;984;1;1;0;1
141;3;29/07/2015;6380;629;1;1;0;0
142;3;29/07/2015;4514;513;1;1;0;1
143;3;29/07/2015;7100;554;1;1;0;1
144;3;29/07/2015;9111;796;1;1;0;0
145;3;29/07/2015;8627;1145;1;1;0;0
146;3;29/07/2015;8597;674;1;1;0;1
147;3;29/07/2015;8011;784;1;1;0;1
148;3;29/07/2015;8326;765;1;1;0;1
149;3;29/07/2015;7745;619;1;1;0;0
150;3;29/07/2015;10648;893;1;1;0;1
151;3;29/07/2015;8007;649;1;1;0;1
152;3;29/07/2015;6099;635;1;1;0;1
153;3;29/07/2015;6790;561;1;1;0;1
154;3;29/07/2015;8778;678;1;1;0;1
155;3;29/07/2015;7025;659;1;1;0;0
156;3;29/07/2015;7704;679;1;1;0;1
157;3;29/07/2015;9831;920;1;1;0;1
158;3;29/07/2015;9854;512;1;1;0;1
159;3;29/07/2015;8563;709;1;1;0;0
160;3;29/07/2015;5276;469;1;1;0;1
161;3;29/07/2015;7147;742;1;1;0;1
162;3;29/07/2015;8089;549;1;1;0;1
163;3;29/07/2015;6066;757;1;1;0;1
164;3;29/07/2015;7309;659;1;1;0;0
165;3;29/07/2015;4785;484;1;1;0;0
166;3;29/07/2015;5502;743;1;1;0;1
167;3;29/07/2015;11193;1164;1;1;0;1
168;3;29/07/2015;9102;745;1;1;0;0
169;3;29/07/2015;6189;529;1;1;0;1
170;3;29/07/2015;4545;461;1;1;0;1
171;3;29/07/2015;7774;737;1;1;0;1
172;3;29/07/2015;7750;878;1;1;0;0
173;3;29/07/2015;8413;957;1;1;0;1
174;3;29/07/2015;6921;507;1;1;0;0
175;3;29/07/2015;6158;633;1;1;0;1
176;3;29/07/2015;5170;554;1;1;0;1
177;3;29/07/2015;3391;400;1;1;0;1
178;3;29/07/2015;10766;877;1;1;0;1
179;3;29/07/2015;6692;804;1;1;0;1
180;3;29/07/2015;7719;759;1;1;0;1
181;3;29/07/2015;7358;696;1;1;0;0
182;3;29/07/2015;6256;430;1;1;0;1
183;3;29/07/2015;5130;643;1;1;0;0
184;3;29/07/2015;6310;539;1;1;0;1
185;3;29/07/2015;6429;426;1;1;0;1
186;3;29/07/2015;4459;375;1;1;0;0
187;3;29/07/2015;6792;667;1;1;0;1
188;3;29/07/2015;6979;572;1;1;0;1
189;3;29/07/2015;9138;799;1;1;0;1
190;3;29/07/2015;8941;751;1;1;0;0
191;3;29/07/2015;7253;722;1;1;0;0
192;3;29/07/2015;13896;896;1;1;0;0
193;3;29/07/2015;6620;946;1;1;0;0
194;3;29/07/2015;6319;451;1;1;0;0
195;3;29/07/2015;11287;1209;1;1;0;1
196;3;29/07/2015;5449;639;1;1;0;1
197;3;29/07/2015;8248;891;1;1;0;1
198;3;29/07/2015;2986;323;1;1;0;1
199;3;29/07/2015;9121;640;1;1;0;1
200;3;29/07/2015;7013;810;1;1;0;1
201;3;29/07/2015;5103;410;1;1;0;1
202;3;29/07/2015;6672;514;1;1;0;1
203;3;29/07/2015;8083;1038;1;1;0;1
204;3;29/07/2015;6606;567;1;1;0;0
205;3;29/07/2015;6581;818;1;1;0;1
206;3;29/07/2015;7229;721;1;1;0;1
207;3;29/07/2015;13042;1342;1;1;0;1
208;3;29/07/2015;3187;431;1;1;0;1
209;3;29/07/2015;7171;678;1;1;0;1
210;3;29/07/2015;3555;337;1;1;0;1
211;3;29/07/2015;14796;1440;1;1;0;1
212;3;29/07/2015;5551;520;1;1;0;1
213;3;29/07/2015;9220;656;1;1;0;1
214;3;29/07/2015;9752;651;1;1;0;1
215;3;29/07/2015;8595;589;1;1;0;0
216;3;29/07/2015;6564;764;1;1;0;1
217;3;29/07/2015;4892;600;1;1;0;1
218;3;29/07/2015;6236;769;1;1;0;0
219;3;29/07/2015;3251;411;1;1;0;1
220;3;29/07/2015;4881;613;1;1;0;1
221;3;29/07/2015;7003;552;1;1;0;1
222;3;29/07/2015;5367;559;1;1;0;1
223;3;29/07/2015;8130;770;1;1;0;1
224;3;29/07/2015;9341;592;1;1;0;0
225;3;29/07/2015;6330;590;1;1;0;1
226;3;29/07/2015;7320;663;1;1;0;1
227;3;29/07/2015;6040;517;1;1;0;1
228;3;29/07/2015;8064;538;1;1;0;1
229;3;29/07/2015;10081;721;1;1;0;1
230;3;29/07/2015;7529;768;1;1;0;1
231;3;29/07/2015;6757;460;1;1;0;0
232;3;29/07/2015;4495;369;1;1;0;1
233;3;29/07/2015;10223;1023;1;1;0;1
234;3;29/07/2015;9860;826;1;1;0;1
235;3;29/07/2015;6135;491;1;1;0;1
236;3;29/07/2015;8216;891;1;1;0;1
237;3;29/07/2015;4497;544;1;1;0;1
238;3;29/07/2015;7529;1047;1;1;0;1
239;3;29/07/2015;5584;442;1;1;0;1
240;3;29/07/2015;5152;459;1;1;0;1
241;3;29/07/2015;6978;669;1;1;0;1
242;3;29/07/2015;4000;357;1;1;0;1
243;3;29/07/2015;9151;1077;1;1;0;0
244;3;29/07/2015;5896;539;1;1;0;1
245;3;29/07/2015;9914;1039;1;1;0;1
246;3;29/07/2015;7474;927;1;1;0;1
247;3;29/07/2015;9700;689;1;1;0;1
248;3;29/07/2015;7892;977;1;1;0;1
249;3;29/07/2015;5009;436;1;1;0;1
250;3;29/07/2015;10474;694;1;1;0;1
251;3;29/07/2015;19230;2270;1;1;0;1
252;3;29/07/2015;12456;828;1;1;0;1
253;3;29/07/2015;6461;700;1;1;0;1
254;3;29/07/2015;3734;287;1;1;0;1
255;3;29/07/2015;7179;652;1;1;0;1
256;3;29/07/2015;10851;1095;1;1;0;1
257;3;29/07/2015;5837;602;1;1;0;1
258;3;29/07/2015;6497;528;1;1;0;0
259;3;29/07/2015;11963;2467;1;1;0;1
260;3;29/07/2015;5532;801;1;1;0;1
261;3;29/07/2015;14225;931;1;1;0;1
262;3;29/07/2015;21041;3123;1;1;0;1
263;3;29/07/2015;4540;392;1;1;0;0
264;3;29/07/2015;7049;848;1;1;0;1
265;3;29/07/2015;5494;512;1;1;0;1
266;3;29/07/2015;4876;502;1;1;0;1
267;3;29/07/2015;11502;1326;1;1;0;1
268;3;29/07/2015;5646;643;1;1;0;1
269;3;29/07/2015;7617;959;1;1;0;1
270;3;29/07/2015;9631;1156;1;1;0;1
271;3;29/07/2015;9625;863;1;1;0;1
272;3;29/07/2015;7127;621;1;1;0;1
273;3;29/07/2015;7641;665;1;1;0;1
274;3;29/07/2015;5505;1117;1;1;0;1
275;3;29/07/2015;7534;680;1;1;0;0
276;3;29/07/2015;3944;476;1;1;0;1
277;3;29/07/2015;6803;519;1;1;0;0
278;3;29/07/2015;6748;697;1;1;0;1
279;3;29/07/2015;11336;744;1;1;0;0
280;3;29/07/2015;7166;534;1;1;0;0
281;3;29/07/2015;6607;535;1;1;0;1
282;3;29/07/2015;4145;572;1;1;0;1
283;3;29/07/2015;7129;691;1;1;0;0
284;3;29/07/2015;6495;472;1;1;0;0
285;3;29/07/2015;5729;481;1;1;0;1
286;3;29/07/2015;4340;334;1;1;0;1
287;3;29/07/2015;9187;796;1;1;0;0
288;3;29/07/2015;6190;423;1;1;0;0
289;3;29/07/2015;5837;505;1;1;0;1
290;3;29/07/2015;6806;560;1;1;0;1
291;3;29/07/2015;8204;814;1;1;0;1
292;3;29/07/2015;0;0;0;1;0;1
293;3;29/07/2015;6295;746;1;1;0;1
294;3;29/07/2015;7117;819;1;1;0;1
295;3;29/07/2015;6819;842;1;1;0;0
296;3;29/07/2015;8785;796;1;1;0;1
297;3;29/07/2015;9507;823;1;1;0;0
298;3;29/07/2015;8685;665;1;1;0;0
299;3;29/07/2015;10925;1090;1;1;0;1
300;3;29/07/2015;8127;887;1;1;0;1
301;3;29/07/2015;5598;577;1;1;0;1
302;3;29/07/2015;4368;336;1;1;0;1
303;3;29/07/2015;6756;681;1;1;0;1
304;3;29/07/2015;7121;960;1;1;0;1
305;3;29/07/2015;6112;513;1;1;0;1
306;3;29/07/2015;5644;557;1;1;0;0
307;3;29/07/2015;3129;301;1;1;0;1
308;3;29/07/2015;8891;869;1;1;0;1
309;3;29/07/2015;7439;574;1;1;0;1
310;3;29/07/2015;10569;807;1;1;0;1
311;3;29/07/2015;7736;819;1;1;0;1
312;3;29/07/2015;5901;524;1;1;0;1
313;3;29/07/2015;7573;632;1;1;0;1
314;3;29/07/2015;5417;546;1;1;0;1
315;3;29/07/2015;4819;452;1;1;0;1
316;3;29/07/2015;9945;804;1;1;0;1
317;3;29/07/2015;5932;571;1;1;0;0
318;3;29/07/2015;7920;635;1;1;0;1
319;3;29/07/2015;8039;757;1;1;0;1
320;3;29/07/2015;16304;2035;1;1;0;1
321;3;29/07/2015;6962;615;1;1;0;1
322;3;29/07/2015;5323;524;1;1;0;1
323;3;29/07/2015;8059;592;1;1;0;1
324;3;29/07/2015;5400;616;1;1;0;1
325;3;29/07/2015;6284;608;1;1;0;1
326;3;29/07/2015;5982;399;1;1;0;1
327;3;29/07/2015;8703;939;1;1;0;1
